"_tid_","T1","T2","T3","T4","T5","T6","T7","T8","T9"
"18200","22.79","20.66666667","24.5","22.89","20.46857143","9.19","23.5","24.15714286","22.7"
"18201","22.79","20.6","24.5","22.89","20.39","9.19","23.5","24.2","22.7"
"18202","22.79","20.6","24.5","22.89","20.39","9.136","23.5","24.14","22.7"
"18203","22.79","20.53333333","24.5","22.79","20.30428571","9.028571429","23.5","24.1","22.7"
"18204","22.79","20.6","24.58571429","22.79","20.29","9","23.5","24.04","22.7"
"18205","22.79","20.5","24.6","22.79","20.26428571","8.937142857","23.5","24.05","22.7"
"18206","22.79","20.5","24.6","22.79","20.2","8.872","23.5","24.06","22.7"
"18207","22.79","20.5","24.6","22.745","20.18571429","8.8","23.5","24","22.7"
"18208","_nan_","20.5","24.6","22.76","20.1","8.654","23.5","24","22.7"
"18209","_nan_","20.39","24.6","22.7","21.5","8.51","23.54","24","22.63333333"
"18210","22.7","20.39","24.6","22.7","19.89","8.3675","23.6","23.90571429","22.79"
"18211","_nan_","20.39","24.6","22.7","21.1","8.234","23.6","23.89","22.6"
"18212","_nan_","20.39","24.56","22.7","20.1","8.116","23.52857143","23.89","22.7"
"18213","_nan_","20.39","24.5","22.7","19.89","7.916666667","23.5","23.89","22.6"
"18214","22.7","20.39","24.52","22.7","19.85","7.8","23.52857143","23.87571429","22.7"
"18215","22.7","20.29","24.6","22.7","19.79","7.59","23.5","23.79","22.7"
"18216","22.7","20.29","24.56","22.63333333","19.736","7.5","23.5","23.79","22.7"
"18217","22.7","20.29","24.54285714","22.63333333","19.7","7.375","23.5","23.79","22.7"
"18218","22.7","20.29","24.48625","22.6","19.7","7.234","23.5","23.79","22.7"
"18219","22.7","20.23","24.39","22.53333333","19.7","7.19","23.5","23.79","22.7"
"18220","22.7","20.2","24.34714286","22.5","19.68","7.19","23.5","23.79","22.7"
"18221","22.76","20.2","24.29","22.5","19.6","7.34","23.5","23.79","22.7"
"18222","22.7","20.29","24.29","22.56666667","19.5","7.522857143","23.5","23.71285714","22.7"
"18223","22.76","20.29","24.272","22.56666667","19.5","7.874","23.5","23.7","22.7"
"18224","22.76","20.29","24.2","22.6","19.5","8.294285714","23.5","23.7","22.7"
"18225","22.79","20.29","24.2","22.6","19.5","8.5","23.5","23.7","22.7"
"18226","22.79","20.39","24.11428571","22.6","19.456","8.514285714","23.5","23.7","22.7"
"18227","22.79","20.46333333","24.08","22.63333333","19.39","8.618","23.5","23.68","22.7"
"18228","22.79","20.53333333","24.07142857","22.7","19.39","8.794285714","23.5","23.6","22.65"
"18229","22.79","20.66666667","24.1","22.7","19.412","9.20625","23.5","23.6","22.64"
"18230","22.79","20.82333333","24.1","22.7","19.5","10.076","23.5","23.55714286","22.65"
"18231","22.79","21.03","24.08","22.7","19.5","10.87857143","23.5","23.58","22.6"
"18232","22.82333333","21.23","24.07142857","22.7","19.5","11.67","23.5","23.5","22.7"
"18233","22.89","21.43","24.06","22.73","19.5","12.45","23.5","23.5","22.7"
"18234","22.89","21.99333333","24.01428571","22.79","19.5","13.136","23.456","23.4725","22.7"
"18235","22.89","22.4","24.1","22.79","19.5","13.34857143","23.39","23.39","22.7"
"18236","22.89","22.53333333","24.02857143","22.79","19.5","13.454","23.39","23.39","22.7"
"18237","22.89","23.1","24.1","22.82333333","19.5","14.06571429","23.39","23.39","22.7"
"18238","_nan_","23.93333333","24.18571429","22.89","19.5","14.88","23.39","23.35","22.736"
"18239","_nan_","24.69666667","24.2","23","19.5","15.29285714","23.39","23.29","22.79"
"18240","_nan_","25.03","24.26428571","23.06666667","19.5","15.614","23.39","23.29","22.79"
"18241","_nan_","25.39333333","24.29","23.2","19.52","15.79428571","23.36142857","23.26428571","22.79"
"18242","_nan_","25.72666667","24.29","_nan_","19.57142857","15.836","23.29","23.2","22.79"
"18243","23.1","25.89","24.2225","_nan_","19.54","15.68","23.33285714","23.2","22.79"
"18244","23.1","26.03","24.2","23.39","19.57142857","15.934","23.315","23.2","22.79"
"18245","23.1","26.46","24.2","23.445","19.6","16.52285714","23.29","23.17142857","22.79"
"18246","23.1","26.66666667","24.2","23.6","19.62857143","17.414","23.29","23.1","22.79"
"18247","23.16666667","26.89","24.2","23.6","19.66","17.95428571","23.236","23.1","22.79"
"18248","23.2","26.89","24.2","23.7","19.61428571","18.296","_nan_","23.1","22.79"
"18249","23.2","27","24.23857143","_nan_","19.7","18.57142857","_nan_","23.1","_nan_"
"18250","23.26","27","24.29","_nan_","19.7","18.776","_nan_","23.1","_nan_"
"18251","23.29","_nan_","24.25142857","_nan_","19.736","19.16428571","_nan_","23.01428571","_nan_"
"18252","23.29","_nan_","24.254","_nan_","19.7675","19.554","_nan_","23","_nan_"
"18253","23.39","27.03333333","24.22571429","_nan_","19.79","19.815","_nan_","23","_nan_"
"18254","23.39","27.03333333","24.29","23.92666667","19.79","19.86142857","_nan_","23","_nan_"
"18255","23.39","27","24.29","24","19.79","_nan_","23.2","23","22.79"
"18256","23.46333333","26.92666667","24.272","24","19.89","_nan_","23.2","23","22.79"
"18257","23.5","26.79","24.26428571","24","19.89","_nan_","23.2","23","22.79"
"18258","23.5","26.6975","24.29","24.1","19.89","19.1","23.2","23","22.79"
"18259","23.5","26.53333333","24.29","24.1","19.89","19.2","23.2","22.90571429","22.79"
"18260","23.56666667","26.39","24.29","24.1","20","19.30714286","23.2","22.89","22.79"
"18261","23.6","26.32333333","25.2","24.1","20","19.26","23.2","22.89","22.79"
"18262","23.6","26.26","_nan_","24.13333333","20.02","19.62571429","23.2","22.89","22.79"
"18263","23.6","26.2","_nan_","24.2","20.1","19.83","23.2","22.89","22.79"
"18264","23.66666667","26.2","_nan_","24.2","20.1","20.19428571","23.2","22.89","22.79"
"18265","23.7","26.13333333","_nan_","24.2","20.1","20.678","23.2","22.89","22.79"
"18266","23.7","26.06666667","_nan_","24.2","20.12","20.92142857","23.2","22.89","22.79"
"18267","23.73","26","24.39","24.2","20.2","20.934","23.2","22.89","22.79"
"18268","23.79","26","24.39","24.2","20.2","21","23.2","22.89","22.79"
"18269","_nan_","25.92666667","24.39","24.2","20.2","20.896","23.2","22.89","22.79"
"18270","_nan_","25.82666667","24.39","24.13333333","20.218","20.56857143","23.18571429","22.89","22.79"
"18271","24","25.7","24.39","24.13333333","20.26428571","20.39","23.16","22.89","22.79"
"18272","_nan_","25.7","24.39","24.13333333","20.29","20.76571429","23.15714286","22.89","22.79"
"18273","_nan_","25.7","24.39","24.1","20.29","21.12","23.14","22.89","22.79"
"18274","_nan_","25.56","24.39","24.1","20.33","21.17142857","23.11428571","22.89","22.6"
"18275","23.89","25.5","24.39","24.1","20.36142857","21","23.1","22.89","22.6"
"18276","23.89","25.414","24.39","24.03333333","20.35","20.88","23.1","22.89","22.79"
"18277","23.89","25.29","24.39","24.1","20.37571429","20.872","23.1","22.89","22.79"
"18278","23.89","25.29","24.39","24.1","20.39","21.44285714","23.1","22.89","22.79"
"18279","23.96333333","25.29","24.39","24.1","20.412","21.64","23.1","22.85666667","22.6"
"18280","24","25.245","24.456","24.1","20.5","21.675","23.1","22.85666667","22.79"
"18281","24","25.14","24.45285714","24","20.5","21.25571429","23.1","22.89","22.79"
"18282","24","25.1","24.5","24","20.5","20.694","23.1","22.82333333","22.79"
"18283","24","25","24.5","24","20.5","20.09428571","23.1","22.79","22.79"
"18284","24","24.89142857","24.5","24","20.5","19.56","23.1","22.89","20.89"
"18285","24","24.79","24.5","24","20.5","19.75142857","_nan_","22.85666667","_nan_"
"18286","23.89","24.72571429","24.5","24","21.1","19.87","_nan_","22.89","22.79"
"18287","23.96333333","_nan_","24.46857143","23.92666667","20.6","19.73571429","_nan_","22.89","22.79"
"18288","23.89","24.29","24.39","23.89","21.79","19.254","23","23","22.79"
"18289","23.89","_nan_","24.39","23.89","21.1","19.17142857","23","23.06666667","22.754"
"18290","23.89","_nan_","24.39","23.85666667","21.1","19.42","23","23.2","22.76428571"
"18291","23.89","_nan_","24.39","23.85666667","22.89","19.67142857","23","23.26","22.754"
"18292","23.89","24.29","24.39","23.79","21.1","19.254","23","23.39","22.79"
"18293","23.89","24.29","_nan_","23.79","20.6","19.18571429","23","23.46333333","22.7"
"18294","23.89","24.26428571","_nan_","23.79","20.61428571","19.018","22.98428571","23.5","22.7"
"18295","24","24.2","_nan_","23.79","20.64","18.83571429","22.9725","23.5","22.71285714"
"18296","24","24.15714286","_nan_","23.79","20.6","18.456","22.934","23.53333333","22.736"
"18297","23.96333333","24.14","_nan_","23.79","20.6","18.19571429","22.89","23.6","22.7"
"18298","23.96333333","24.1","24.51428571","23.79","21.1","18.018","22.89","23.7","22.7"
"18299","23.89","24","24.58","23.73","21.1","17.76428571","22.89","23.76","22.7"
"18300","23.89","24","24.57142857","23.7","20.7","17.214","22.89","23.79","20.7"
"18301","23.89","_nan_","24.5","23.7","21.1","17.33714286","22.89","23.79","22.6"
"18302","23.89","_nan_","24.55714286","23.7","21.1","18.576","22.89","23.89","22.6"
"18303","23.89","23.79","24.6","23.7","21.1","19.64285714","22.89","23.96333333","22.6"
"18304","23.89","23.73857143","24.6","23.7","21.1","19.434","22.89","24.05","22.6"
"18305","23.89","23.7","24.62","23.7","22.5","19.43857143","22.89","24.1","22.65714286"
"18306","23.89","23.62857143","24.67142857","23.7","21.6","18.83333333","22.89","24.16666667","22.6"
"18307","23.89","23.5375","24.64","23.79","22.08","17.27142857","22.95285714","24.2","22.6"
"18308","23.89","23.456","24.68571429","23.73","22.292","15.79714286","23","24.26","22.6"
"18309","23.89","23.37571429","24.6","23.7","22.07142857","14.68","23","24.29","22.6"
"18310","23.89","23.29","24.6","23.7","21.89","14.01428571","23.06","_nan_","22.6"
"18311","23.89","23.22571429","24.6","20.32333333","21.79142857","13.46","23.08571429","23.89","22.54285714"
"18312","23.89","_nan_","24.51428571","_nan_","21.68","12.97142857","23.1","_nan_","22.5"
"18313","23.89","23","24.478","23.85666667","21.62857143","12.56","23.1","24.5","22.5"
"18314","23.89","20.6","24.42142857","22.2","21.6","12.35428571","21.1","24.5","22.5"
"18315","23.82333333","23","24.39","23.6","21.58571429","12.3","23.1","24.46333333","22.5"
"18316","23.79","22.85","24.45285714","23.6","21.5","12.3","23.1","24.39","22.5"
"18317","23.79","22.79","24.5","23.6","21.5","12.19","23.1","24.39","22.52857143"
"18318","23.79","22.736","24.5","23.6","21.5","12.12571429","23.14","24.39","22.6"
"18319","23.73","22.67142857","24.5","23.6","21.5","12.316","23.11428571","24.29","22.6"
"18320","23.76","22.6","24.5","23.6","21.434","12.74285714","23.1","24.29","22.6"
"18321","23.7","22.51428571","24.5","23.56666667","21.39","12.8","23.1","24.26","22.6"
"18322","23.7","22.478","24.5","23.56666667","21.39","12.83857143","23.17142857","24.26","22.6"
"18323","23.7","22.39","24.5","23.5","21.39","12.854","23.2","24.2","22.6"
"18324","23.7","22.29","24.39","23.5","21.39","12.89","23.2","24.2","22.6"
"18325","23.7","22.27714286","24.39","23.5","21.39","12.934","23.2","24.2","22.6"
"18326","23.6","22.2","24.39","23.5","21.33","12.96857143","23.2","24.1","22.6"
"18327","23.6","22.17142857","24.46857143","23.5","21.34714286","12.956","23.2","24.1","22.79"
"18328","23.6","22.1","24.5","23.5","21.29","12.96857143","23.2","24","22.6"
"18329","23.6","22.08571429","24.55714286","23.5","21.29","12.89","23.2","24","22.6"
"18330","23.53333333","22","24.6","_nan_","21.29","12.72","23.2","24","22.6"
"18331","23.5","22","24.6","_nan_","21.29","12.15285714","23.254","24","21.6"
"18332","23.5","22","24.6","_nan_","21.29","11.536","23.2","24","22.6"
"18333","23.5","21.93125","24.65714286","_nan_","21.29","10.89285714","23.218","24","22.6"
"18334","23.42666667","21.89","24.7","_nan_","21.22571429","10.354","23.29","23.96333333","22.6"
"18335","23.46333333","21.87","24.7","_nan_","21.254","10.06857143","23.29","23.89","22.6"
"18336","23.39","21.79","24.7","_nan_","21.23857143","9.696","_nan_","23.89","_nan_"
"18337","23.39","21.754","24.7","20.66666667","21.236","9.325714286","21.7","23.89","22.6"
"18338","23.39","21.7","24.7","23.39","21.2","9.06","23.1","23.89","22.6"
"18339","23.29","21.7","24.7","23.32333333","21.2","8.924285714","_nan_","23.89","22.7"
"18340","23.29","21.62857143","24.7","23.29","21.2","8.818","_nan_","23.89","22.67142857"
"18341","23.29","21.6","24.736","23.29","21.2","8.851428571","_nan_","23.89","22.66"
"18342","23.29","21.54285714","24.76","23.29","21.2","8.89","21.39","23.85666667","22.7"
"18343","23.29","21.5","_nan_","23.2675","21.2","8.905714286","23.29","23.79","22.7"
"18344","23.29","21.42142857","_nan_","23.2","21.2","8.978","23.29","23.84","22.7"
"18345","23.23","21.39","24.6","23.2","21.2","8.937142857","23.29","23.80428571","22.675"
"18346","23.23","21.33285714","_nan_","23.2","21.2","8.934","23.29","23.79","22.66"
"18347","23.29","21.29","24.7","23.2","21.2","9","23.245","23.79","22.7"
"18348","23.23","21.26428571","24.7","23.2","21.18571429","9.06","23.26","23.75142857","22.64"
"18349","_nan_","21.2","24.7","23.2","21.16","9.176","23.26","23.736","22.7"
"18350","21.79","21.2","24.73","23.2","21.15714286","9.3","23.26","23.76428571","22.7"
"18351","24.35666667","21.18","24.79","23.2","21.1","9.345","23.2","23.79","22.7"
"18352","22.79","21.1","24.7","23.2","21.11428571","9.5","23.2","23.71285714","22.7"
"18353","23.6","21.1","24.76","23.16666667","21.2","9.566666667","23.2","23.7","22.7"
"18354","22.2","20.2","24.79","23.16666667","21.17142857","9.726666667","23.26","23.7","22.7"
"18355","23.1","20.29","24.79","23.1","21.2","9.8","23.2","23.7","22.7"
"18356","23.1","21.7","24.79","23.16666667","21.14285714","9.8","23.2","23.7","22.7"
"18357","23.1","21.2","24.79","23.1","21.16","9.86","23.2","23.7","22.7"
"18358","23.1","20.29","24.79","23.1","17.79","9.89","23.2","23.7","22.7"
"18359","23.1","21","24.79","23.1","20.79","9.963333333","23.2","23.64","22.6"
"18360","23.1","20.89","24.7","23.1","18.6","10","23.2","23.62857143","22.6"
"18361","23.1","20.89","24.7","23.1","18.6","10","23.2","23.68","22.7"
"18362","23.16666667","20.5","24.66666667","23.1","18.1","10.1","23.2675","23.6","22.7"
"18363","23.1","20.6","24.6","23.1","21.1","10.16","23.2","23.6","22.7"
"18364","23.2","20.2","24.5","23.1","21.39","10.3","23.2","23.6","22.7"
"18365","23.2","20.5","24.5","23.1","21.39","10.36","23.2","22.79","22.7"
"18366","23.2","21.1","24.39","23.03333333","21.39","10.53333333","23.2","23.39","22.7"
"18367","23.2","20.29","24.39","23.03333333","21.36142857","10.66","23.2675","23.5","22.7"
"18368","23.2","19.89","24.445","23","21.29","10.83","23.29","24.6","22.7"
"18369","23.2","_nan_","24.39","23","21.34714286","10.9975","23.29","20.32333333","22.7"
"18370","23.2","20.89","24.39","23","21.456","11.16","23.23","23.5","22.7"
"18371","23.2","20.98428571","24.46333333","23.06666667","21.5","11.42666667","23.2","24.39","22.6875"
"18372","23.2","21","24.39","22.79","21.5","11.7","23.2","23.5","22.6"
"18373","23.2","21.02857143","24.39","24.29","21.51428571","12.23333333","23.2","23.48428571","22.6"
"18374","23.26","21.14","24.39","22.1","21.6","12.7","23.2","23.412","22.61428571"
"18375","23.2","21.2","24.39","22.89","21.6","13.29333333","23.2","23.5","22.64"
"18376","23.2","21.2","24.39","23.06666667","21.6","13.56666667","23.2","23.39","22.6"
"18377","23.29","21.22571429","24.39","23.06666667","21.65714286","13.9","23.2","23.39","22.6"
"18378","23.29","21.33","24.32333333","23.06666667","21.7","14.43333333","23.2","23.37","22.6"
"18379","23.26","21.45285714","24.32333333","23.06666667","21.7","15.1","23.1","23.36142857","22.6"
"18380","23.26","21.58","24.39","23.1","21.6","15.63333333","23.1","23.29","22.6"
"18381","23.2","21.72571429","24.39","23.1","21.54285714","16.13","23.1","23.29","22.6"
"18382","23.2","22.08","24.39","23.1","21.478","16.72333333","23.1","23.29","22.6"
"18383","23.29","22.51","24.39","23.1","21.39","17.52333333","23.1","23.29","22.62857143"
"18384","23.29","22.974","_nan_","23.16666667","21.39","18.26333333","23.1","23.29","22.64"
"18385","23.29","23.50875","_nan_","23.2","21.3275","18.69666667","23.1","23.29","22.6"
"18386","23.29","23.83285714","26.7","23.26","21.29","19.09666667","23.03333333","23.29","22.66"
"18387","23.39","23.6","25.2","23.29","21.236","19.26","23","23.26428571","22.6"
"18388","23.39","23.54285714","_nan_","23.29","21.23857143","19.05","23","23.254","22.6"
"18389","23.39","23.396","24.23","23.29","21.2","18.86","23","23.2","22.62857143"
"18390","23.35666667","23.14","24.1","23.29","21.2","18.1175","23","23.2","22.6"
"18391","23.29","23.03333333","24.03333333","23.21285714","21.2","17.39333333","22.92666667","23.2","22.62857143"
"18392","23.29","22.79","23.79","23.2","21.2","17.2","22.89","23.2","22.6"
"18393","23.39","22.85666667","23.85666667","23.2","21.1","17.26","22.89","23.2","22.6"
"18394","24.79","22.96","23.89","23.2","21.12857143","18.16","22.89","23.2","22.6"
"18395","_nan_","23.16666667","23.76333333","23.2","21.12","19.03333333","22.89","23.2","22.6"
"18396","22.6","23.06666667","23.6","23.2","21.2","19.56666667","22.89","23.2","22.6"
"18397","23.5","23.13333333","23.6","23.2","21.16","19.63333333","22.89","23.1","22.6"
"18398","22.365","23.32333333","23.73","22.32333333","21.11428571","19.42666667","22.89","23.1","21.1"
"18399","23.2","23.46333333","23.85666667","_nan_","21.18","19.83333333","22.89","23.1","22.6"
"18400","23.2","23.6","23.92666667","23.7","21.1","20.26","22.89","23.1","22.6"
"18401","23.2","23.53333333","24","23.6","21.1","20.06666667","22.82333333","23.1","22.6"
"18402","23.2","23.5","24","23.39","21.1","19.39","22.82333333","23.1","20.1"
"18403","23.2","23.56666667","24.06666667","23.32333333","21.1","19.86333333","22.89","23.1","22.6"
"18404","23.2","23.7","24.1","23.34","21.1","20.46333333","22.85666667","23.1","20.79"
"18405","23.2","23.7","24.1","23.39","21.16","20.59666667","22.79","23.03333333","22.6"
"18406","23.2","23.84","24.1","23.39","21.1","20.96","22.79","23","22.6"
"18407","23.2","24","24.125","23.39","21.1","21.22","22.79","23.06666667","22.6"
